idcomm,name,dname,zone,type,announce,ownership,area,agency,num_male,num_female,num_family,num_board,num_house
104203025,ชุมชนหมู่บ้านสุขสมบูรณ์,สายไหม,กรุงเทพเหนือ,ชุมชนหมู่บ้านจัดสรร,18-ธ.ค.-35,ตนเอง,33,,300,367,218,7,218
104202078,ชุมชนหมู่บ้านแสงธรรม,สายไหม,กรุงเทพเหนือ,ชุมชนหมู่บ้านจัดสรร,24-ก.พ.-58,ตนเอง,23,,258,259,218,,262
104201049,ชุมชนหมู่บ้านอภินคร 2000,สายไหม,กรุงเทพเหนือ,ชุมชนหมู่บ้านจัดสรร,7-พ.ค.-42,ตนเอง,20,,335,336,236,10,236
104203071,ชุมชนหมู่บ้านอรุณนิเวศน์,สายไหม,กรุงเทพเหนือ,ชุมชนหมู่บ้านจัดสรร,23-เม.ย.-55,ตนเอง,60,,"1,089.00","2,003.00",795,15,795
104201067,ชุมชนหมู่บ้านอรุณวรรณ,สายไหม,กรุงเทพเหนือ,ชุมชนหมู่บ้านจัดสรร,10-ก.ค.-50,ตนเอง,25,,254,278,154,8,154
104202046,ชุมชนหมู่บ้านอัมพรเพลส 2,สายไหม,กรุงเทพเหนือ,ชุมชนหมู่บ้านจัดสรร,24-เม.ย.-41,ตนเอง,30,,500,750,265,7,265
104201026,ชุมชนหมู่บ้านอัมรินทร์นิเวศน์ 3 ผัง 1,สายไหม,กรุงเทพเหนือ,ชุมชนหมู่บ้านจัดสรร,18-ธ.ค.-35,ตนเอง,75,,"1,760.00","1,958.00",616,12,616
104201027,ชุมชนหมู่บ้านอัมรินทร์นิเวศน์ 3 ผัง 2,สายไหม,กรุงเทพเหนือ,ชุมชนหมู่บ้านจัดสรร,18-ธ.ค.-35,ตนเอง,75,,906,"1,062.00",613,15,613
104201038,ชุมชนหมู่บ้านอัมรินทร์นิเวศน์ 3 ผัง 3,สายไหม,กรุงเทพเหนือ,ชุมชนหมู่บ้านจัดสรร,10-มิ.ย.-40,ตนเอง,50,,522,485,299,14,299
104201033,ชุมชนหมู่บ้านอัมรินทร์นิเวศน์ 3 ผัง 4,สายไหม,กรุงเทพเหนือ,ชุมชนหมู่บ้านจัดสรร,14-ธ.ค.-38,ตนเอง,50,,"1,900.00","2,690.00",890,9,890
104201028,ชุมชนหมู่บ้านแอนเน็กซ์,สายไหม,กรุงเทพเหนือ,ชุมชนหมู่บ้านจัดสรร,18-ธ.ค.-35,ตนเอง,311,,"4,682.00","7,499.00","2,085.00",25,"2,085.00"
104202062,ชุมชนอัมพรเพลส 1,สายไหม,กรุงเทพเหนือ,ชุมชนหมู่บ้านจัดสรร,13-ก.ย.-45,ตนเอง,16,,218,422,170,8,170
102303069,ชุมชนกองขยะหนองแขม,หนองแขม,กรุงธนใต้,ชุมชนแออัด,2-ต.ค.-50,ตนเองและเช่า,8,,131,337,165,7,165
102303060,ชุมชนการค้าหนองแขม หมู่ 2,หนองแขม,กรุงธนใต้,ชุมชนหมู่บ้านจัดสรร,19-มิ.ย.-49,ตนเอง,10,,475,712,643,15,643
102303063,ชุมชนคอนโดหนองแขม,หนองแขม,กรุงธนใต้,ชุมชนอาคารสูง,26-มิ.ย.-49,ตนเอง,5,,393,413,294,11,294
102302002,ชุมชนจัดสรร 2,หนองแขม,กรุงธนใต้,ชุมชนชานเมือง,28-เม.ย.-35,ตนเองและเช่า,20,,385,388,141,8,141
102303049,ชุมชนจันทร์ทรัพย์,หนองแขม,กรุงธนใต้,ชุมชนหมู่บ้านจัดสรร,29-มี.ค.-48,ตนเอง,30,,299,234,201,9,201
102303068,ชุมชนจิตรณรงค์ 21,หนองแขม,กรุงธนใต้,ชุมชนหมู่บ้านจัดสรร,28-ส.ค.-50,ตนเอง,26,,612,609,294,11,294
102303003,ชุมชนฉัตรชัยเสริมโชค,หนองแขม,กรุงธนใต้,ชุมชนชานเมือง,28-เม.ย.-35,ตนเองและเช่า,178,,888,982,421,13,421
102303070,ชุมชนชายคลอง,หนองแขม,กรุงธนใต้,ชุมชนชานเมือง,9-ต.ค.-50,เช่า,30,,155,165,58,7,58
102303034,ชุมชนชายแดน,หนองแขม,กรุงธนใต้,ชุมชนชานเมือง,20-มี.ค.-38,ตนเองและเช่า,60,,286,280,107,7,107
102302067,ชุมชนซอย 99,หนองแขม,กรุงธนใต้,ชุมชนชานเมือง,28-ก.ย.-49,ตนเอง,45,,114,126,72,7,72
102303004,ชุมชนซอยกำนันวิจิตร,หนองแขม,กรุงธนใต้,ชุมชนชานเมือง,28-เม.ย.-35,เช่า,13,,463,552,227,10,227
102302005,ชุมชนซอยต้นสน,หนองแขม,กรุงธนใต้,ชุมชนชานเมือง,28-เม.ย.-35,ตนเองและเช่า,20,,238,272,124,7,124
102303006,ชุมชนซอยนาคสถาพร 1,หนองแขม,กรุงธนใต้,ชุมชนชานเมือง,28-เม.ย.-35,ตนเองและเช่า,50,,466,573,231,9,231
102303007,ชุมชนซอยนาคสถาพร 2,หนองแขม,กรุงธนใต้,ชุมชนชานเมือง,28-เม.ย.-35,ตนเองและเช่า,70,,372,463,193,9,193
102302042,ชุมชนซอยประสิทธิ์ 4/3,หนองแขม,กรุงธนใต้,ชุมชนชานเมือง,25-ม.ค.-45,ตนเองและเช่า,6,,132,142,88,7,88
102303008,ชุมชนซอยเพชรเกษม 108,หนองแขม,กรุงธนใต้,ชุมชนชานเมือง,28-เม.ย.-35,ตนเองและเช่า,9,,268,269,156,7,156
102303009,ชุมชนซอยเพชรเกษม 112,หนองแขม,กรุงธนใต้,ชุมชนชานเมือง,28-เม.ย.-35,ตนเองและเช่า,13,,217,258,145,8,145
102303039,ชุมชนซอยเพชรเกษม 116,หนองแขม,กรุงธนใต้,ชุมชนชานเมือง,2-พ.ย.-42,ตนเองและเช่า,50,,650,701,290,11,290
102303010,ชุมชนซอยเพชรเกษม 77 แยก 1,หนองแขม,กรุงธนใต้,ชุมชนชานเมือง,28-เม.ย.-35,ตนเองและเช่า,10,,100,80,50,7,50
102302011,ชุมชนซอยโรงงานยากันยุง,หนองแขม,กรุงธนใต้,ชุมชนชานเมือง,28-เม.ย.-35,เช่า,7,,79,130,32,7,32
102302043,ชุมชนซอยสถิตย์,หนองแขม,กรุงธนใต้,ชุมชนชานเมือง,25-ม.ค.-45,ตนเองและเช่า,3,,69,67,60,7,60
102303050,ชุมชนซอยสามัคคี,หนองแขม,กรุงธนใต้,ชุมชนชานเมือง,29-มี.ค.-48,ตนเอง,22.1,,195,226,135,8,135
102303012,ชุมชนซอยหล่อพระ,หนองแขม,กรุงธนใต้,ชุมชนชานเมือง,28-เม.ย.-35,ตนเองและเช่า,15,15,318,332,58,7,58
102302013,ชุมชนดงรัก,หนองแขม,กรุงธนใต้,ชุมชนชานเมือง,28-เม.ย.-35,ตนเองและเช่า,60,,285,295,394,13,394
102303040,ชุมชนดวงเดือน,หนองแขม,กรุงธนใต้,ชุมชนชานเมือง,2-พ.ย.-42,ตนเองและเช่า,25,,254,222,40,7,40
102302044,ชุมชนตลาดหนองแขม,หนองแขม,กรุงธนใต้,ชุมชนชานเมือง,25-ม.ค.-45,ตนเองและเช่า,15,,248,312,105,7,105
102302051,ชุมชนธนวัฑฒ์,หนองแขม,กรุงธนใต้,ชุมชนเมือง,29-มี.ค.-48,ตนเอง,10,,250,347,127,8,127
102303073,ชุมชนนาคสามัคคี,หนองแขม,กรุงธนใต้,ชุมชนเมือง,5-ส.ค.-56,ตนเอง,150,,202,230,135,,135
102303065,ชุมชนบุญส่ง,หนองแขม,กรุงธนใต้,ชุมชนแออัด,12-ก.ค.-49,เช่า,3.1,,94,93,57,7,57
102302014,ชุมชนประดิษฐ์เจริญ,หนองแขม,กรุงธนใต้,ชุมชนเมือง,28-เม.ย.-35,ตนเองและเช่า,4.3,,85,97,34,7,34
102302071,ชุมชนเปรมปรีดิ์,หนองแขม,กรุงธนใต้,ชุมชนหมู่บ้านจัดสรร,3-ม.ค.-56,ตนเอง,15,,258,255,140,7,140
102303072,ชุมชนพงษ์ศิริชัย 2,หนองแขม,กรุงธนใต้,ชุมชนหมู่บ้านจัดสรร,3-ม.ค.-56,ตนเอง,11,,321,420,225,7,225
102302064,ชุมชนเพิ่มดีพัฒนา,หนองแขม,กรุงธนใต้,ชุมชนชานเมือง,26-มิ.ย.-49,ตนเอง,59,,179,193,84,7,84
102302015,ชุมชนแฟลต กทม.,หนองแขม,กรุงธนใต้,ชุมชนอาคารสูง,28-เม.ย.-35,สวัสดิการ,2,กรุงเทพมหานคร,130,200,100,7,100
102303059,ชุมชนแยก 9 พัฒนา,หนองแขม,กรุงธนใต้,ชุมชนชานเมือง,30-ม.ค.-49,ตนเองและเช่า,40,,184,195,94,7,94
102302061,ชุมชนแย้มผกาสามัคคี หมู่ 13,หนองแขม,กรุงธนใต้,ชุมชนชานเมือง,19-มิ.ย.-49,ตนเองและเช่า,400,,185,217,80,7,80
102303016,ชุมชนรักเจริญ,หนองแขม,กรุงธนใต้,ชุมชนชานเมือง,28-เม.ย.-35,ตนเองและเช่า,80,,301,319,119,7,119
